InputID,TargetID,Distance
935,2612,106.663694325
937,309,902.57977198
938,309,545.475549879
939,2612,632.958371083
941,310,1314.5213014
942,310,1229.76525384
943,313,648.502150441
945,310,1228.5191451
946,2614,13.1144269587
947,311,416.891924886
947,311,416.891924886
947,311,416.891924886
947,311,416.891924886
948,2619,135.607925763
948,2619,135.607925763
948,2619,135.607925763
948,2619,135.607925763
948,2619,135.607925763
948,2619,135.607925763
948,2619,135.607925763
948,2619,135.607925763
948,2619,135.607925763
949,311,88.3716593606
949,311,88.3716593606
949,311,88.3716593606
949,311,88.3716593606
950,2616,66.7557534052
951,311,49.8075904015
951,311,49.8075904015
951,311,49.8075904015
951,311,49.8075904015
952,311,551.428986576
952,311,551.428986576
952,311,551.428986576
952,311,551.428986576
953,2614,893.730652464
954,310,689.924072951
956,2611,521.82718041
958,2612,628.227541439
959,309,489.850517232
960,310,24.3706223242
961,312,56.0196614493
961,312,56.0196614493
961,312,56.0196614493
961,312,56.0196614493
962,310,277.134281843
963,2614,448.731798027
964,311,479.159767437
964,311,479.159767437
964,311,479.159767437
964,311,479.159767437
965,2611,880.533160135
966,312,452.01053268
966,312,452.01053268
966,312,452.01053268
966,312,452.01053268
967,312,282.704076163
967,312,282.704076163
967,312,282.704076163
967,312,282.704076163
968,310,1106.13197115
1001,2548,391.572088757
1001,2548,391.572088757
1001,2548,391.572088757
1001,2548,391.572088757
1002,2811,572.720477107
1003,2548,634.708159588
1003,2548,634.708159588
1003,2548,634.708159588
1003,2548,634.708159588
1004,2811,366.786527336
1006,2552,408.02705437
1007,2811,1019.66694988
1008,2811,81.8608825133
1009,2548,63.7068929504
1009,2548,63.7068929504
1009,2548,63.7068929504
1009,2548,63.7068929504
1010,2550,396.614359365
1011,2549,269.379151921
1012,2548,273.568684536
1012,2548,273.568684536
1012,2548,273.568684536
1012,2548,273.568684536
1013,2813,60.5306126684
1014,2552,136.985631649
1015,2552,294.602218775
1016,2554,514.215009998
1017,2550,524.776227409
1018,2555,352.779560837
1019,2555,560.099243265
1020,2813,601.020846945
1021,2554,1073.51870405
1022,2550,480.795910371
1023,2554,1043.80025812
1024,2813,259.712013538
1025,2554,1220.94874717
1026,2553,941.837696708
1027,2550,708.728405568
1028,2813,366.190717842
1029,2548,261.629025183
1029,2548,261.629025183
1029,2548,261.629025183
1029,2548,261.629025183
1030,2813,389.342633578
1031,2811,659.233929701
1032,2552,909.708918489
1033,2552,737.511575063
1034,2553,823.215833383
1035,2553,99.1496930827
1036,2553,342.058439011
1037,2554,1184.7855409
1038,2554,1519.55463296
1039,2554,521.426118703
1040,2554,1193.00553232
1041,2553,471.342520796
1042,2554,1613.81344687
1044,2551,23.8932310567
1047,2550,289.7498612
1048,2555,648.429401866
1049,2554,1320.39187417
1050,2555,136.949795827
1051,2552,703.981016653
1052,2553,286.598060763
1053,2554,667.811686615
1054,2554,460.390602726
1056,2554,1339.41027371
1057,2554,661.468913543
1058,2554,380.85213607
1059,2549,271.572034328
1060,2811,762.039122227
1061,2811,722.359804244
1062,2554,709.4927187
1101,4101,335.730320993
1102,2511,430.09570074
1103,2511,54.3122288471
1105,2511,463.665836882
1106,2511,589.467093441
1108,4103,50.1556595333
1109,4103,45.3562890217
1110,2514,411.917434199
1111,4104,463.351346077
1112,4105,439.233913586
1113,4104,830.967828677
1114,4105,667.861010998
1115,4109,182.029771501
1117,2516,584.233738383
1118,4108,43.0016343689
1119,4109,434.599780353
1120,4107,423.488807509
1121,4108,315.686543771
1122,4108,530.908603738
1124,2516,88.7721762373
1125,2517,460.700179007
1126,2517,26.6490221591
1127,2518,179.162841204
1128,2518,23.6784777976
1129,2518,68.4928439368
1130,2518,235.200836214
1131,2518,703.285143256
1132,4109,182.882650401
1135,4109,532.977428054
1136,4109,725.929270091
1137,4109,1044.25037034
1139,2521,1220.52708681
1140,2521,603.431211618
1141,2519,339.944676857
1141,2519,339.944676857
1141,2519,339.944676857
1141,2519,339.944676857
1145,2519,339.555953204
1145,2519,339.555953204
1145,2519,339.555953204
1145,2519,339.555953204
1146,2519,761.489316808
1146,2519,761.489316808
1146,2519,761.489316808
1146,2519,761.489316808
1148,2518,381.728817406
1149,4104,150.431152379
1150,2514,138.193459666
1151,2515,174.768846629
1152,2515,197.387824684
1153,2516,51.3410588475
1155,4106,633.564957402
1157,2517,1207.09871443
1158,4107,50.5578499186
1159,4106,543.064677073
1160,4106,86.8158281151
1161,2515,1271.40260654
1162,2515,519.571696746
1163,4104,450.690536751
1165,4104,457.298605325
1166,2516,611.215244917
1167,2515,746.603928018
1168,2515,563.634638058
1169,4110,47.7064337709
1170,4109,318.489938877
1171,4110,378.716547154
1172,4108,443.535055728
1173,4107,578.414533892
1174,4107,593.659284718
1175,4108,513.741284168
1177,2517,1126.93816356
1178,2512,8.10651579361
1180,2515,482.98711262
1181,2515,1185.78333398
1182,4107,707.133197558
1184,2514,633.522104636
1185,4107,471.161835967
1186,2514,803.612170764
1201,2818,77.9640450474
1201,2818,77.9640450474
1201,2818,77.9640450474
1201,2818,77.9640450474
1203,2818,250.010270466
1203,2818,250.010270466
1203,2818,250.010270466
1203,2818,250.010270466
1204,2560,57.6937288744
1205,218,210.280806355
1205,218,210.280806355
1205,218,210.280806355
1205,218,210.280806355
1206,218,407.643471209
1206,218,407.643471209
1206,218,407.643471209
1206,218,407.643471209
1207,2561,529.532002985
1208,2813,97.48216307
1209,215,48.0219467138
1210,216,145.086643835
1210,216,145.086643835
1210,216,145.086643835
1210,216,145.086643835
1211,216,531.407009217
1211,216,531.407009217
1211,216,531.407009217
1211,216,531.407009217
1212,2817,68.6704214158
1213,2557,598.734958803
1214,2558,63.1044930734
1214,2558,63.1044930734
1214,2558,63.1044930734
1214,2558,63.1044930734
1215,2556,81.9449769324
1217,2820,306.142280615
1218,2557,28.7656411002
1220,217,691.362521818
1221,217,839.743887794
1222,217,103.454462197
1224,218,485.620705429
1224,218,485.620705429
1224,218,485.620705429
1224,218,485.620705429
1226,2814,296.115362356
1227,2560,29.0997556662
1228,2560,541.307405193
1229,2560,283.100449573
1230,2559,459.642463372
1231,216,283.676203535
1231,216,283.676203535
1231,216,283.676203535
1231,216,283.676203535
1232,216,572.798817577
1232,216,572.798817577
1232,216,572.798817577
1232,216,572.798817577
1233,217,650.463475262
1235,217,410.757206707
1239,2819,683.421784782
1240,2819,681.337262449
1241,2819,565.349480571
1242,2819,483.808147427
1243,2819,253.603315685
1244,2820,477.842370415
1245,2820,113.925738128
1246,2820,133.071124402
1247,2820,237.320834416
1248,2557,690.24784848
1249,218,696.099750546
1249,218,696.099750546
1249,218,696.099750546
1249,218,696.099750546
1250,2818,716.757095749
1250,2818,716.757095749
1250,2818,716.757095749
1250,2818,716.757095749
1251,2816,87.9724341102
1253,2558,56.9409113277
1253,2558,56.9409113277
1253,2558,56.9409113277
1253,2558,56.9409113277
1256,341,543.0177441
1257,2818,63.3292440328
1257,2818,63.3292440328
1257,2818,63.3292440328
1257,2818,63.3292440328
1258,341,496.539708327
1259,2557,43.2113353838
1260,2557,505.578453624
1262,2816,245.654958844
1263,2820,978.956953155
1264,2548,70.9982179891
1264,2548,70.9982179891
1264,2548,70.9982179891
1264,2548,70.9982179891
1265,2819,200.696436264
1266,2820,547.458850146
1267,2557,655.954768683
1268,2814,163.042579241
1269,217,447.82982555
1271,2559,217.483952203
1274,2813,282.310418596
1275,2559,826.819085608
1277,2559,661.460852141
1278,216,454.14596833
1278,216,454.14596833
1278,216,454.14596833
1278,216,454.14596833
1279,2561,326.80441442
1280,2561,395.423390806
1282,2559,621.622946842
1283,2558,487.055037552
1283,2558,487.055037552
1283,2558,487.055037552
1283,2558,487.055037552
1285,2820,1633.33769917
1286,1031,1329.13465534
1286,1031,1329.13465534
1286,1031,1329.13465534
1286,1031,1329.13465534
1287,2820,1361.92055065
1288,2819,795.933929609
1289,2813,841.668289789
1290,1031,1103.84928592
1290,1031,1103.84928592
1290,1031,1103.84928592
1290,1031,1103.84928592
1291,2556,656.583981252
1293,2816,929.904952816
1295,216,170.634705791
1295,216,170.634705791
1295,216,170.634705791
1295,216,170.634705791
1297,2816,488.943972699
1299,2556,668.225838737
2601,2816,735.111601957
2603,2820,434.690909833
2604,2813,822.554435884
2605,1031,143.91383844
2605,1031,143.91383844
2605,1031,143.91383844
2605,1031,143.91383844
2606,2560,1264.11688068
1302,419,34.8603319782
1303,418,360.076420515
1303,418,360.076420515
1303,418,360.076420515
1303,418,360.076420515
1304,419,1394.50627039
1305,418,365.718192544
1305,418,365.718192544
1305,418,365.718192544
1305,418,365.718192544
1306,419,42.8500772731
1308,2640,408.446214656
1313,417,959.320680981
1314,418,1166.32448971
1314,418,1166.32448971
1314,418,1166.32448971
1314,418,1166.32448971
1315,417,1982.29023207
1316,417,2007.72872022
1317,417,1937.92274348
1318,417,42.7178863981
1319,417,726.890707725
1321,2641,310.283670237
1322,2642,473.968801016
1323,2642,204.147840472
1325,2643,91.7657361857
1326,2643,109.106228179
1327,2643,221.132524676
1328,2642,76.054485091
1332,1018,140.262485409
1332,1018,140.262485409
1332,1018,140.262485409
1332,1018,140.262485409
1333,2644,297.381511838
1334,1018,448.244551722
1334,1018,448.244551722
1334,1018,448.244551722
1334,1018,448.244551722
1336,418,260.695741709
1336,418,260.695741709
1336,418,260.695741709
1336,418,260.695741709
1337,418,257.119806256
1337,418,257.119806256
1337,418,257.119806256
1337,418,257.119806256
1338,2639,216.132163151
1338,2639,216.132163151
1338,2639,216.132163151
1338,2639,216.132163151
1339,416,429.414204764
1340,1019,840.938403346
1340,1019,840.938403346
1340,1019,840.938403346
1340,1019,840.938403346
1342,419,865.451845532
1343,419,134.720479784
1344,418,883.429881431
1344,418,883.429881431
1344,418,883.429881431
1344,418,883.429881431
1346,417,749.889762419
1347,417,516.611993671
1348,417,251.700985164
1349,1019,1027.27476684
1349,1019,1027.27476684
1349,1019,1027.27476684
1349,1019,1027.27476684
1351,156,467.541836219
1351,156,467.541836219
1351,156,467.541836219
1351,156,467.541836219
1351,156,467.541836219
1351,156,467.541836219
1351,156,467.541836219
1351,156,467.541836219
1351,156,467.541836219
1352,2639,254.978957637
1352,2639,254.978957637
1352,2639,254.978957637
1352,2639,254.978957637
1353,417,315.237953829
1354,2641,24.5743948206
1355,2639,381.052926825
1355,2639,381.052926825
1355,2639,381.052926825
1355,2639,381.052926825
1357,417,1776.78376109
1358,417,1287.012504
1359,2644,1434.76490314
1360,417,1020.40164722
1361,419,606.527292378
1372,2640,262.932430311
1401,2646,376.50861013
1401,2646,376.50861013
1401,2646,376.50861013
1401,2646,376.50861013
1402,1204,875.584984516
1403,1201,84.4435807099
1403,1201,84.4435807099
1403,1201,84.4435807099
1403,1201,84.4435807099
1404,1201,348.423763699
1404,1201,348.423763699
1404,1201,348.423763699
1404,1201,348.423763699
1405,1203,104.649053195
1405,1203,104.649053195
1405,1203,104.649053195
1405,1203,104.649053195
1406,1204,49.9360260111
1407,2720,98.0663700181
1408,2720,23.842933427
1410,2724,376.944908102
1411,2723,444.884473943
1412,2723,267.164998379
1413,2648,101.226365782
1416,2722,152.926068704
1416,2722,152.926068704
1416,2722,152.926068704
1416,2722,152.926068704
1416,2722,152.926068704
1416,2722,152.926068704
1416,2722,152.926068704
1416,2722,152.926068704
1416,2722,152.926068704
1418,1311,859.52881229
1420,2648,582.185545059
1421,1311,49.3467338325
1422,1311,850.016935428
1424,1204,34.6882268271
1425,2723,758.062134526
1426,2725,10.646984145
1427,2725,74.2260574498
1428,2647,462.396224383
1429,2721,294.539759449
1430,1203,735.271362219
1430,1203,735.271362219
1430,1203,735.271362219
1430,1203,735.271362219
1431,1203,832.269943364
1431,1203,832.269943364
1431,1203,832.269943364
1431,1203,832.269943364
1433,2721,59.0474235046
1434,2724,551.669263968
1435,1311,513.619038841
1436,1204,647.178793521
1437,2724,805.734233141
1438,2648,221.529483769
1440,2723,700.708825576
1441,1311,787.633357357
1442,2721,441.578724012
1443,1203,753.679478447
1443,1203,753.679478447
1443,1203,753.679478447
1443,1203,753.679478447
1444,2725,547.830546849
1445,2724,808.898630366
1446,1201,547.334268535
1446,1201,547.334268535
1446,1201,547.334268535
1446,1201,547.334268535
1447,2723,40.9034455051
1448,1203,309.768906171
1448,1203,309.768906171
1448,1203,309.768906171
1448,1203,309.768906171
1449,2722,74.4291891413
1449,2722,74.4291891413
1449,2722,74.4291891413
1449,2722,74.4291891413
1449,2722,74.4291891413
1449,2722,74.4291891413
1449,2722,74.4291891413
1449,2722,74.4291891413
1449,2722,74.4291891413
1450,2647,56.54474867
1451,1201,387.347904229
1451,1201,387.347904229
1451,1201,387.347904229
1451,1201,387.347904229
1452,1201,1032.28054978
1452,1201,1032.28054978
1452,1201,1032.28054978
1452,1201,1032.28054978
1453,1204,251.151500681
1454,2720,372.839137183
1455,2722,76.653855631
1455,2722,76.653855631
1455,2722,76.653855631
1455,2722,76.653855631
1455,2722,76.653855631
1455,2722,76.653855631
1455,2722,76.653855631
1455,2722,76.653855631
1455,2722,76.653855631
1456,1203,891.776895564
1456,1203,891.776895564
1456,1203,891.776895564
1456,1203,891.776895564
1457,2723,523.287677021
1601,1018,133.849572541
1601,1018,133.849572541
1601,1018,133.849572541
1601,1018,133.849572541
1602,1019,107.798758112
1602,1019,107.798758112
1602,1019,107.798758112
1602,1019,107.798758112
1603,1019,1041.36308459
1603,1019,1041.36308459
1603,1019,1041.36308459
1603,1019,1041.36308459
1605,1020,302.541859049
1606,2646,132.940426152
1606,2646,132.940426152
1606,2646,132.940426152
1606,2646,132.940426152
1608,2718,97.591222948
1610,2647,98.5195724022
1611,2718,566.839602541
1616,2717,141.167690118
1617,2717,425.830441753
1619,2716,1176.38207321
1620,2716,659.348407068
1623,2717,295.731821916
1625,410,111.070589179
1627,2713,102.673893832
1628,2713,469.744175729
1630,2713,178.365616315
1634,409,185.653170222
1635,409,451.304293921
1636,2716,560.367504554
1637,411,185.466124176
1637,411,185.466124176
1637,411,185.466124176
1637,411,185.466124176
1639,2713,274.229432286
1640,2718,441.413784551
1641,2718,552.498763241
1642,2647,684.206585321
1643,2646,68.8398406048
1643,2646,68.8398406048
1643,2646,68.8398406048
1643,2646,68.8398406048
1646,1312,775.461238148
1650,2717,439.699770646
1651,2713,610.600156961
1652,2713,239.771737553
1653,411,231.767945866
1653,411,231.767945866
1653,411,231.767945866
1653,411,231.767945866
1654,410,363.281889482
1655,2717,612.420320829
1656,411,535.645664275
1656,411,535.645664275
1656,411,535.645664275
1656,411,535.645664275
1657,411,376.162218044
1657,411,376.162218044
1657,411,376.162218044
1657,411,376.162218044
1659,2716,906.525353958
1660,2717,991.641545429
1661,2716,572.807726786
1662,411,225.696497865
1662,411,225.696497865
1662,411,225.696497865
1662,411,225.696497865
1663,1019,588.326159333
1663,1019,588.326159333
1663,1019,588.326159333
1663,1019,588.326159333
1664,2716,758.123933214
1665,2716,1112.46909485
1666,410,587.470708857
1667,410,711.648611252
1668,2716,138.183523599
1669,2716,142.541261487
1670,2716,677.628659773
1671,1020,555.760545557
1672,1903,655.020291113
1672,1903,655.020291113
1672,1903,655.020291113
1672,1903,655.020291113
1673,411,132.503179276
1673,411,132.503179276
1673,411,132.503179276
1673,411,132.503179276
1674,411,338.737911231
1674,411,338.737911231
1674,411,338.737911231
1674,411,338.737911231
1675,1019,696.642613514
1675,1019,696.642613514
1675,1019,696.642613514
1675,1019,696.642613514
1677,2647,617.765229143
1678,2716,428.049326745
1679,1312,1202.01128602
1680,1312,1101.85414243
1681,2716,1590.54173484
1682,410,575.9033064
1702,1021,164.735062711
1703,1903,101.064127169
1703,1903,101.064127169
1703,1903,101.064127169
1703,1903,101.064127169
1705,1901,275.041298542
1706,1901,248.180651194
1707,413,729.358104774
1708,412,805.765367207
1708,412,805.765367207
1708,412,805.765367207
1708,412,805.765367207
1709,413,175.747547795
1712,412,238.982318381
1712,412,238.982318381
1712,412,238.982318381
1712,412,238.982318381
1713,413,793.759715537
1714,1021,588.074386749
1715,413,1999.43896693
1716,412,288.382546454
1716,412,288.382546454
1716,412,288.382546454
1716,412,288.382546454
1717,412,351.248891401
1717,412,351.248891401
1717,412,351.248891401
1717,412,351.248891401
1719,1901,642.006001964
1720,1901,351.894365314
1721,412,66.9046629124
1721,412,66.9046629124
1721,412,66.9046629124
1721,412,66.9046629124
1722,412,553.405085788
1722,412,553.405085788
1722,412,553.405085788
1722,412,553.405085788
1723,1901,1579.85607648
1725,412,739.683550862
1725,412,739.683550862
1725,412,739.683550862
1725,412,739.683550862
1726,413,1106.45444347
1727,1902,437.359543205
1728,1902,218.147512278
1804,1714,47.8696053858
1805,1702,426.474899974
1805,1702,426.474899974
1805,1702,426.474899974
1805,1702,426.474899974
1806,1702,658.03787403
1806,1702,658.03787403
1806,1702,658.03787403
1806,1702,658.03787403
1808,1714,825.319758977
1809,1714,587.324279332
1812,1702,493.423800312
1812,1702,493.423800312
1812,1702,493.423800312
1812,1702,493.423800312
1814,1714,948.156770678
1816,1703,1306.1758802
1819,1703,196.512135073
1820,1704,925.20180715
1821,1703,855.618938094
1822,1703,679.253754746
1823,1703,547.145354565
1824,1714,539.426180011
1825,1703,278.705735314
1826,1703,516.568484083
1827,1703,78.0821870354
1828,232,1126.13877531
1829,1714,757.350083267
1830,1714,653.139507145
1831,1714,1010.09850951
1833,1714,91.733008584
1834,1702,365.822634785
1834,1702,365.822634785
1834,1702,365.822634785
1834,1702,365.822634785
1835,1702,481.000791819
1835,1702,481.000791819
1835,1702,481.000791819
1835,1702,481.000791819
1836,1714,1673.65657182
1839,1702,511.527899087
1839,1702,511.527899087
1839,1702,511.527899087
1839,1702,511.527899087
1840,1702,834.079411533
1840,1702,834.079411533
1840,1702,834.079411533
1840,1702,834.079411533
1841,1702,958.65981557
1841,1702,958.65981557
1841,1702,958.65981557
1841,1702,958.65981557
1842,1703,1375.93674771
1843,231,1164.11483113
1845,1703,541.244799743
1846,1703,536.409806825
1847,1714,647.829537815
1848,1702,596.672728323
1848,1702,596.672728323
1848,1702,596.672728323
1848,1702,596.672728323
1849,1702,407.796949014
1849,1702,407.796949014
1849,1702,407.796949014
1849,1702,407.796949014
1850,1702,370.11476586
1850,1702,370.11476586
1850,1702,370.11476586
1850,1702,370.11476586
1851,1702,77.9381901395
1851,1702,77.9381901395
1851,1702,77.9381901395
1851,1702,77.9381901395
1853,1714,875.662923533
1854,232,862.111338458
1855,1703,576.258708378
1856,232,926.328047761
1857,1714,698.353661637
1858,1704,249.258797814
1901,1701,515.85828796
1904,247,10.7253294517
1906,234,152.895706485
1906,234,152.895706485
1906,234,152.895706485
1906,234,152.895706485
1907,1813,926.723537371
1908,1813,203.249316467
1910,1701,650.15137236
1911,232,36.8670388987
1912,2747,428.852625526
1913,233,387.887593339
1913,233,387.887593339
1913,233,387.887593339
1913,233,387.887593339
1914,233,244.96515998
1914,233,244.96515998
1914,233,244.96515998
1914,233,244.96515998
1916,233,530.579403745
1916,233,530.579403745
1916,233,530.579403745
1916,233,530.579403745
1920,234,550.346261993
1920,234,550.346261993
1920,234,550.346261993
1920,234,550.346261993
1924,232,914.018959837
1925,1813,442.45378678
1928,1813,368.06717133
1929,1801,1281.69301404
1930,1801,556.146915848
1931,1801,58.3662162498
1933,1802,794.463110163
1936,1801,58.6297570525
1937,2750,797.006050992
1941,1802,132.963688019
1943,1821,116.528421311
1943,1821,116.528421311
1943,1821,116.528421311
1943,1821,116.528421311
1946,1701,139.974617806
1951,2751,707.975556511
1952,2751,798.575298248
1953,2751,52.1738978771
1955,232,266.412494182
1956,247,478.918802747
1957,1813,486.241138253
1958,233,591.298915918
1958,233,591.298915918
1958,233,591.298915918
1958,233,591.298915918
1959,233,672.05587525
1959,233,672.05587525
1959,233,672.05587525
1959,233,672.05587525
1960,1701,664.822964032
1961,234,58.9396400092
1961,234,58.9396400092
1961,234,58.9396400092
1961,234,58.9396400092
1962,2747,696.648096122
1964,1813,570.364928325
1965,1801,296.15458348
1966,1801,444.176439834
1967,1802,1181.29979718
1968,1802,478.076015403
1969,1821,1178.67633128
1969,1821,1178.67633128
1969,1821,1178.67633128
1969,1821,1178.67633128
1971,1821,315.669283436
1971,1821,315.669283436
1971,1821,315.669283436
1971,1821,315.669283436
1973,2751,293.058513317
1974,1701,242.946565805
1975,233,103.572369929
1975,233,103.572369929
1975,233,103.572369929
1975,233,103.572369929
1976,2747,63.8228307115
1977,2751,48.3444599527
1979,1813,586.864970339
1981,2751,873.955664966
1983,1701,177.881602118
1984,233,696.253442206
1984,233,696.253442206
1984,233,696.253442206
1984,233,696.253442206
1985,233,701.710686143
1985,233,701.710686143
1985,233,701.710686143
1985,233,701.710686143
1986,232,551.438950397
1994,1813,91.3189129832
2002,4118,66.7437916398
2003,4118,459.45698914
2007,1005,696.340485754
2008,1005,465.522968645
2009,2744,62.1045462885
2012,232,547.875623652
2013,2742,107.528220946
2015,2743,115.255183954
2016,2743,104.704016968
2020,2742,46.648493502
2024,2741,77.3093922351
2025,4119,68.1997015533
2026,4119,51.5219607807
2027,4119,446.148990152
2028,2739,20.9910910932
2032,432,89.8937785704
2032,432,89.8937785704
2032,432,89.8937785704
2032,432,89.8937785704
2033,432,530.84459518
2033,432,530.84459518
2033,432,530.84459518
2033,432,530.84459518
2034,226,105.961234545
2034,226,105.961234545
2034,226,105.961234545
2034,226,105.961234545
2036,4121,858.553299955
2037,431,192.16669555
2037,431,192.16669555
2037,431,192.16669555
2037,431,192.16669555
2038,431,285.406268142
2038,431,285.406268142
2038,431,285.406268142
2038,431,285.406268142
2040,4119,545.010508515
2041,2739,376.828722014
2048,2739,501.870350266
2050,1004,244.467620998
2050,1004,244.467620998
2054,1004,459.089823014
2054,1004,459.089823014
2056,2744,688.920567646
2057,2742,501.619292772
2058,1004,122.336061095
2058,1004,122.336061095
2059,2744,387.882029265
2060,2739,26.7284173147
2061,4119,581.339400305
2062,2739,378.117009192
2063,1005,53.035281941
2064,4119,437.385323464
2065,1005,162.451256522
2066,231,575.564048286
2067,2744,249.468657272
2068,2739,578.551404222
2069,2740,66.5030600162
237,2745,585.158724863
2102,230,293.917362504
2103,231,574.112704573
2104,226,58.1041650194
2104,226,58.1041650194
2104,226,58.1041650194
2104,226,58.1041650194
2105,231,810.605848961
2106,230,1533.62713234
2107,229,903.439104837
2108,229,158.647878775
2109,230,585.543897548
2110,232,236.834579816
2111,228,66.0648146232
2112,228,185.49035694
2113,232,230.994435515
2115,232,607.266548576
2116,228,176.416263101
2119,228,376.288508658
2122,227,309.335414373
2127,230,2327.07587059
2128,228,231.596663707
2129,227,1002.37503412
2130,227,702.291943747
2135,230,74.9306501192
2136,230,45.3597720218
2137,229,551.569742177
2139,229,1315.34561472
2140,230,668.274759621
2141,229,1345.86697897
2143,229,1295.16758233
2144,231,1121.35654579
2145,229,452.906699768
2148,227,28.5965628072
2153,231,704.451382177
2156,231,821.056161429
2157,231,654.980143715
2159,227,444.540599015
2160,228,317.735225641
2164,230,286.652062906
2165,227,155.860205188
2167,227,132.238412551
2169,229,28.5571531548
2170,231,665.841288279
2171,228,73.1688724244
2172,229,1456.48400714
2173,230,647.161765821
2174,230,496.362400634
2175,230,355.510324375
2176,231,332.491472911
2177,231,38.7585604936
2178,228,1638.54304265
2180,230,396.067890983
2201,4310,768.581220115
2202,4310,222.852002941
2203,4310,75.8954009856
2205,4310,796.850437406
2206,4310,991.032885459
2207,4310,1144.32837822
2210,4124,214.391198596
2211,4124,313.323612999
2212,4124,430.636400646
2213,329,371.794885588
2213,329,371.794885588
2213,329,371.794885588
2213,329,371.794885588
2213,329,371.794885588
2213,329,371.794885588
2213,329,371.794885588
2213,329,371.794885588
2213,329,371.794885588
2214,4122,158.750928336
2215,4122,193.027043598
2217,328,466.215641715
2219,329,177.673689093
2219,329,177.673689093
2219,329,177.673689093
2219,329,177.673689093
2219,329,177.673689093
2219,329,177.673689093
2219,329,177.673689093
2219,329,177.673689093
2219,329,177.673689093
2220,4121,132.924030929
2221,2737,245.574451333
2222,226,173.559791278
2222,226,173.559791278
2222,226,173.559791278
2222,226,173.559791278
2223,226,450.554649395
2223,226,450.554649395
2223,226,450.554649395
2223,226,450.554649395
2225,225,875.933277836
2226,225,769.939227088
2227,2737,181.648531041
2228,432,558.082268512
2228,432,558.082268512
2228,432,558.082268512
2228,432,558.082268512
2229,432,275.730279131
2229,432,275.730279131
2229,432,275.730279131
2229,432,275.730279131
2230,432,74.3287310203
2230,432,74.3287310203
2230,432,74.3287310203
2230,432,74.3287310203
2231,222,263.611358286
2231,222,263.611358286
2231,222,263.611358286
2231,222,263.611358286
2233,222,803.681041
2233,222,803.681041
2233,222,803.681041
2233,222,803.681041
2235,225,458.791886941
2237,331,127.117901233
2239,330,92.7308412138
2239,330,92.7308412138
2239,330,92.7308412138
2239,330,92.7308412138
2241,333,480.779213676
2242,332,43.5282481123
2242,332,43.5282481123
2242,332,43.5282481123
2242,332,43.5282481123
2243,332,348.274392995
2243,332,348.274392995
2243,332,348.274392995
2243,332,348.274392995
2244,332,794.585322157
2244,332,794.585322157
2244,332,794.585322157
2244,332,794.585322157
2245,4309,805.255007844
2246,4309,837.680906413
2247,4309,1327.21788413
2248,4309,1647.21556831
2249,1450,1590.82460828
2250,1450,1319.49150645
2251,4309,446.882769133
2252,4309,772.924244721
2255,4309,60.3021449258
2256,4309,310.59199766
2257,4309,1061.02756528
2258,4309,1089.71348413
2259,328,25.8086034199
2262,328,449.789669731
2263,4309,1045.95497707
2264,432,259.698537785
2264,432,259.698537785
2264,432,259.698537785
2264,432,259.698537785
2265,432,874.995639168
2265,432,874.995639168
2265,432,874.995639168
2265,432,874.995639168
2266,224,152.172322475
2268,4125,353.323055263
2269,2735,451.976459015
2270,4310,267.759754713
2271,2737,74.2306143408
2272,331,557.535592954
2273,332,771.517374284
2273,332,771.517374284
2273,332,771.517374284
2273,332,771.517374284
2274,4309,113.280848414
2275,4309,1312.02052001
2276,4309,486.328810702
2277,328,428.788396098
2279,330,24.3019166214
2279,330,24.3019166214
2279,330,24.3019166214
2279,330,24.3019166214
2281,226,411.193343597
2281,226,411.193343597
2281,226,411.193343597
2281,226,411.193343597
2282,225,866.52451772
2283,2737,403.102888621
2284,434,512.734891372
2285,1450,1910.25067893
2286,4310,1258.51326238
2287,4310,1376.63141139
2288,4310,1213.79998229
2289,434,71.6076232308
2290,4122,540.75077768
2292,332,812.553536994
2292,332,812.553536994
2292,332,812.553536994
2292,332,812.553536994
2293,332,221.21323072
2293,332,221.21323072
2293,332,221.21323072
2293,332,221.21323072
2294,4309,951.349855827
2297,331,76.8307346309
2298,4125,390.11645296
2299,332,635.654247528
2299,332,635.654247528
2299,332,635.654247528
2299,332,635.654247528
2501,4310,402.334022383
2502,224,56.5630531629
2505,222,457.267667422
2505,222,457.267667422
2505,222,457.267667422
2505,222,457.267667422
2506,225,664.543957098
2508,333,594.182213081
2509,4121,562.245916049
2301,326,677.249099701
2302,4125,129.213068387
2303,2734,47.37677549
2304,2733,414.954249263
2305,2732,710.945737671
2305,2732,710.945737671
2305,2732,710.945737671
2305,2732,710.945737671
2306,326,23.2992520153
2307,1848,221.81915684
2308,1848,485.482431812
2309,2731,354.264245825
2310,1848,419.396640353
2311,2732,167.214982877
2311,2732,167.214982877
2311,2732,167.214982877
2311,2732,167.214982877
2312,2731,295.788357817
2313,2731,643.04409361
2314,2731,711.671024908
2315,4129,77.3362002254
2316,219,84.042462303
2317,4129,558.105394874
2318,4128,166.901906422
2319,220,553.212951811
2319,220,553.212951811
2319,220,553.212951811
2319,220,553.212951811
2320,334,183.91625653
2320,334,183.91625653
2320,334,183.91625653
2320,334,183.91625653
2321,336,118.45645984
2322,219,83.7252056431
2323,336,684.929999643
2324,336,570.11233404
